Using device:  cpu
user 5000 / 10000, time taken: 0.053492069244384766
user 6000 / 10000, time taken: 0.052969932556152344
user 7000 / 10000, time taken: 0.04656815528869629
user 8000 / 10000, time taken: 0.04692721366882324
user 9000 / 10000, time taken: 0.04645800590515137
Day 0, actual_clicks_reward: 2032.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 114629.72404707404, max_watch_duration_reward: 215749.01706830267
user 0 / 10000, time taken: 0.0016248226165771484
user 1000 / 10000, time taken: 0.046109914779663086
user 2000 / 10000, time taken: 0.056813955307006836
user 3000 / 10000, time taken: 0.04600691795349121
user 4000 / 10000, time taken: 0.04641079902648926
user 5000 / 10000, time taken: 0.04613804817199707
user 6000 / 10000, time taken: 0.046441078186035156
user 7000 / 10000, time taken: 0.05242276191711426
user 8000 / 10000, time taken: 0.05906319618225098
user 9000 / 10000, time taken: 0.04617595672607422
Day 1, actual_clicks_reward: 2018.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 114607.59558973194, max_watch_duration_reward: 215749.01706830267
user 0 / 10000, time taken: 0.0016257762908935547
user 1000 / 10000, time taken: 0.045747995376586914
user 2000 / 10000, time taken: 0.046380043029785156
user 3000 / 10000, time taken: 0.04541301727294922
user 4000 / 10000, time taken: 0.05208396911621094
user 5000 / 10000, time taken: 0.04661393165588379
user 6000 / 10000, time taken: 0.045896053314208984
user 7000 / 10000, time taken: 0.05274081230163574
user 8000 / 10000, time taken: 0.0580596923828125
user 9000 / 10000, time taken: 0.04706096649169922
Day 2, actual_clicks_reward: 2075.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 119643.77975791821, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 60339, Loss per data point: 0.01683300602580091
Epoch 10, data points: 60339, Loss per data point: 0.010292659235686362
Epoch 20, data points: 60339, Loss per data point: 0.010279189864588945
Epoch 30, data points: 60339, Loss per data point: 0.010272440664429077
Epoch 40, data points: 60339, Loss per data point: 0.0102657069477559
Epoch 50, data points: 60339, Loss per data point: 0.01026371359942686
Epoch 60, data points: 60339, Loss per data point: 0.010261326218377817
Epoch 70, data points: 60339, Loss per data point: 0.010260959118335477
Epoch 80, data points: 60339, Loss per data point: 0.010259383078459259
Epoch 90, data points: 60339, Loss per data point: 0.010261064706814356
Training completed
user 0 / 10000, time taken: 0.0001888275146484375
user 1000 / 10000, time taken: 1.4238221645355225
user 2000 / 10000, time taken: 0.9405450820922852
user 3000 / 10000, time taken: 0.9323780536651611
user 4000 / 10000, time taken: 0.8985142707824707
user 5000 / 10000, time taken: 1.1081769466400146
user 6000 / 10000, time taken: 0.9253659248352051
user 7000 / 10000, time taken: 0.9374420642852783
user 8000 / 10000, time taken: 0.9491841793060303
user 9000 / 10000, time taken: 1.1618611812591553
Day 3, actual_clicks_reward: 2028.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 121582.81398651036, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 80576, Loss per data point: 0.01102476036503417
Epoch 10, data points: 80576, Loss per data point: 0.010239667185645838
Epoch 20, data points: 80576, Loss per data point: 0.010234759408703949
Epoch 30, data points: 80576, Loss per data point: 0.010233501067723135
Epoch 40, data points: 80576, Loss per data point: 0.01023265970515781
Epoch 50, data points: 80576, Loss per data point: 0.010232299174673299
Epoch 60, data points: 80576, Loss per data point: 0.0102319795877996
Epoch 70, data points: 80576, Loss per data point: 0.010231680886888753
Epoch 80, data points: 80576, Loss per data point: 0.010231569327167706
Epoch 90, data points: 80576, Loss per data point: 0.010231348220906216
Training completed
user 0 / 10000, time taken: 0.00023293495178222656
user 1000 / 10000, time taken: 0.9318218231201172
user 2000 / 10000, time taken: 0.9502718448638916
user 3000 / 10000, time taken: 1.442629098892212
user 4000 / 10000, time taken: 0.9183499813079834
user 5000 / 10000, time taken: 0.9293110370635986
user 6000 / 10000, time taken: 0.967634916305542
user 7000 / 10000, time taken: 0.9448392391204834
user 8000 / 10000, time taken: 1.151867151260376
user 9000 / 10000, time taken: 0.9414651393890381
Day 4, actual_clicks_reward: 2139.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 142699.1825301685, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 100452, Loss per data point: 0.010496571934992057
Epoch 10, data points: 100452, Loss per data point: 0.010328052580808742
Epoch 20, data points: 100452, Loss per data point: 0.010322690938166956
Epoch 30, data points: 100452, Loss per data point: 0.010320633212071434
Epoch 40, data points: 100452, Loss per data point: 0.010319655560936376
Epoch 50, data points: 100452, Loss per data point: 0.010319231600856921
Epoch 60, data points: 100452, Loss per data point: 0.010323730667831484
Epoch 70, data points: 100452, Loss per data point: 0.01031873521308211
Epoch 80, data points: 100452, Loss per data point: 0.01031846788207894
Epoch 90, data points: 100452, Loss per data point: 0.010318320918909392
Training completed
user 0 / 10000, time taken: 0.000370025634765625
user 1000 / 10000, time taken: 0.9023590087890625
user 2000 / 10000, time taken: 1.441983938217163
user 3000 / 10000, time taken: 0.9612271785736084
user 4000 / 10000, time taken: 0.9963181018829346
user 5000 / 10000, time taken: 0.9834170341491699
user 6000 / 10000, time taken: 1.262753963470459
user 7000 / 10000, time taken: 0.9402980804443359
user 8000 / 10000, time taken: 0.9122161865234375
user 9000 / 10000, time taken: 0.9138870239257812
Day 5, actual_clicks_reward: 1907.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 78875.81970166144, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 120077, Loss per data point: 0.010347938414952873
Epoch 10, data points: 120077, Loss per data point: 0.010266312167468025
Epoch 20, data points: 120077, Loss per data point: 0.010262592453331335
Epoch 30, data points: 120077, Loss per data point: 0.010260719457957675
Epoch 40, data points: 120077, Loss per data point: 0.01026094719118917
Epoch 50, data points: 120077, Loss per data point: 0.010260294269790022
Epoch 60, data points: 120077, Loss per data point: 0.010259943470156943
Epoch 70, data points: 120077, Loss per data point: 0.01025804321582306
Epoch 80, data points: 120077, Loss per data point: 0.010259314525856305
Epoch 90, data points: 120077, Loss per data point: 0.010258370904242455
Training completed
user 0 / 10000, time taken: 0.00029015541076660156
user 1000 / 10000, time taken: 1.6273622512817383
user 2000 / 10000, time taken: 1.080833911895752
user 3000 / 10000, time taken: 0.9806480407714844
user 4000 / 10000, time taken: 0.8959710597991943
user 5000 / 10000, time taken: 1.8119721412658691
user 6000 / 10000, time taken: 0.9092402458190918
user 7000 / 10000, time taken: 0.8899393081665039
user 8000 / 10000, time taken: 0.8636250495910645
user 9000 / 10000, time taken: 0.9424178600311279
Day 6, actual_clicks_reward: 1902.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 93971.30350473193, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 139984, Loss per data point: 0.010231264613380154
Epoch 10, data points: 139984, Loss per data point: 0.010202769781078034
Epoch 20, data points: 139984, Loss per data point: 0.010200725504128946
Epoch 30, data points: 139984, Loss per data point: 0.010201372490483229
Epoch 40, data points: 139984, Loss per data point: 0.010199923309392045
Epoch 50, data points: 139984, Loss per data point: 0.010200680200805074
Epoch 60, data points: 139984, Loss per data point: 0.01020096377740512
Epoch 70, data points: 139984, Loss per data point: 0.010199736584218938
Epoch 80, data points: 139984, Loss per data point: 0.01019914381618845
Epoch 90, data points: 139984, Loss per data point: 0.010198989033655178
Training completed
user 0 / 10000, time taken: 0.00019407272338867188
user 1000 / 10000, time taken: 0.9246840476989746
user 2000 / 10000, time taken: 0.9618320465087891
user 3000 / 10000, time taken: 0.9555337429046631
user 4000 / 10000, time taken: 1.4889578819274902
user 5000 / 10000, time taken: 1.138213872909546
user 6000 / 10000, time taken: 0.9483592510223389
user 7000 / 10000, time taken: 0.9672551155090332
user 8000 / 10000, time taken: 0.9474592208862305
user 9000 / 10000, time taken: 1.5244460105895996
Day 7, actual_clicks_reward: 1873.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 100610.34444905168, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 160292, Loss per data point: 0.01015062852826621
Epoch 10, data points: 160292, Loss per data point: 0.01012713609520482
Epoch 20, data points: 160292, Loss per data point: 0.010126354263743236
Epoch 30, data points: 160292, Loss per data point: 0.010125794757593651
Epoch 40, data points: 160292, Loss per data point: 0.010125453745302476
Epoch 50, data points: 160292, Loss per data point: 0.010125239624218879
Epoch 60, data points: 160292, Loss per data point: 0.010125026214578066
Epoch 70, data points: 160292, Loss per data point: 0.010124702045018481
Epoch 80, data points: 160292, Loss per data point: 0.01012447818433617
Epoch 90, data points: 160292, Loss per data point: 0.010127421100643312
Training completed
user 0 / 10000, time taken: 0.00019311904907226562
user 1000 / 10000, time taken: 0.9408318996429443
user 2000 / 10000, time taken: 0.9529600143432617
user 3000 / 10000, time taken: 1.6865811347961426
user 4000 / 10000, time taken: 0.9380011558532715
user 5000 / 10000, time taken: 0.9810490608215332
user 6000 / 10000, time taken: 0.9534220695495605
user 7000 / 10000, time taken: 0.9541728496551514
user 8000 / 10000, time taken: 1.5465080738067627
user 9000 / 10000, time taken: 0.9627032279968262
Day 8, actual_clicks_reward: 2173.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 145700.4364556192, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 180111, Loss per data point: 0.010202620811845848
Epoch 10, data points: 180111, Loss per data point: 0.010198958347244227
Epoch 20, data points: 180111, Loss per data point: 0.010198605982159166
Epoch 30, data points: 180111, Loss per data point: 0.01019835732952335
Epoch 40, data points: 180111, Loss per data point: 0.010197723642898454
Epoch 50, data points: 180111, Loss per data point: 0.010197759249617392
Epoch 60, data points: 180111, Loss per data point: 0.010197525021268547
Epoch 70, data points: 180111, Loss per data point: 0.010197659159972682
Epoch 80, data points: 180111, Loss per data point: 0.010198349315115925
Epoch 90, data points: 180111, Loss per data point: 0.010197342799801497
Training completed
user 0 / 10000, time taken: 0.00021600723266601562
user 1000 / 10000, time taken: 0.9202628135681152
user 2000 / 10000, time taken: 0.9061927795410156
user 3000 / 10000, time taken: 1.9174950122833252
user 4000 / 10000, time taken: 0.9846608638763428
user 5000 / 10000, time taken: 0.9504909515380859
user 6000 / 10000, time taken: 1.0054690837860107
user 7000 / 10000, time taken: 2.2736308574676514
user 8000 / 10000, time taken: 1.0420188903808594
user 9000 / 10000, time taken: 0.9572176933288574
Day 9, actual_clicks_reward: 2267.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 151359.78714070295, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 200161, Loss per data point: 0.010281504516138545
Epoch 10, data points: 200161, Loss per data point: 0.01028046329358241
Epoch 20, data points: 200161, Loss per data point: 0.010280190638982268
Epoch 30, data points: 200161, Loss per data point: 0.010280193834348203
Epoch 40, data points: 200161, Loss per data point: 0.01028013285889427
Epoch 50, data points: 200161, Loss per data point: 0.010290130048653904
Epoch 60, data points: 200161, Loss per data point: 0.010279921634835707
Epoch 70, data points: 200161, Loss per data point: 0.010279717399421073
Epoch 80, data points: 200161, Loss per data point: 0.010289599990882664
Epoch 90, data points: 200161, Loss per data point: 0.010290742309785906
Training completed
user 0 / 10000, time taken: 0.00020885467529296875
user 1000 / 10000, time taken: 0.9525001049041748
user 2000 / 10000, time taken: 1.6394460201263428
user 3000 / 10000, time taken: 0.9477329254150391
user 4000 / 10000, time taken: 0.9935650825500488
user 5000 / 10000, time taken: 0.9326879978179932
user 6000 / 10000, time taken: 0.9489748477935791
user 7000 / 10000, time taken: 1.6322481632232666
user 8000 / 10000, time taken: 1.0077099800109863
user 9000 / 10000, time taken: 0.951085090637207
Day 10, actual_clicks_reward: 2449.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 160951.68333521788, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 220339, Loss per data point: 0.010396358971983377
Epoch 10, data points: 220339, Loss per data point: 0.010396630607338399
Epoch 20, data points: 220339, Loss per data point: 0.010395764820042175
Epoch 30, data points: 220339, Loss per data point: 0.010396110647137148
Epoch 40, data points: 220339, Loss per data point: 0.010395858200749257
Epoch 50, data points: 220339, Loss per data point: 0.010396014422523038
Epoch 60, data points: 220339, Loss per data point: 0.010395586986380663
Epoch 70, data points: 220339, Loss per data point: 0.010395815018768108
Epoch 80, data points: 220339, Loss per data point: 0.010396175392009294
Epoch 90, data points: 220339, Loss per data point: 0.010395702424139036
Training completed
user 0 / 10000, time taken: 0.0001900196075439453
user 1000 / 10000, time taken: 0.9504220485687256
user 2000 / 10000, time taken: 1.7370717525482178
user 3000 / 10000, time taken: 0.971790075302124
user 4000 / 10000, time taken: 0.9301049709320068
user 5000 / 10000, time taken: 1.006568193435669
user 6000 / 10000, time taken: 0.9660789966583252
user 7000 / 10000, time taken: 1.7006769180297852
user 8000 / 10000, time taken: 0.9452688694000244
user 9000 / 10000, time taken: 0.9400660991668701
Day 11, actual_clicks_reward: 2361.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 154072.02297142445, max_watch_duration_reward: 215749.01706830267
Epoch 0, data points: 240229, Loss per data point: 0.010477328919407496
Epoch 10, data points: 240229, Loss per data point: 0.010478798980005095
Epoch 20, data points: 240229, Loss per data point: 0.01047857891809792
Epoch 30, data points: 240229, Loss per data point: 0.010477107662015681
Epoch 40, data points: 240229, Loss per data point: 0.010477236315714528
Epoch 50, data points: 240229, Loss per data point: 0.010478809157255844
Epoch 60, data points: 240229, Loss per data point: 0.010477072819931252
Epoch 70, data points: 240229, Loss per data point: 0.010477087227775923
Epoch 80, data points: 240229, Loss per data point: 0.010477088886555058
Epoch 90, data points: 240229, Loss per data point: 0.010478529522245632
Training completed
user 0 / 10000, time taken: 0.0001919269561767578
user 1000 / 10000, time taken: 1.2301459312438965
user 2000 / 10000, time taken: 0.8332560062408447
user 3000 / 10000, time taken: 0.842235803604126
user 4000 / 10000, time taken: 0.8480908870697021
user 5000 / 10000, time taken: 0.8461508750915527
user 6000 / 10000, time taken: 1.0219569206237793
user 7000 / 10000, time taken: 0.8148031234741211
user 8000 / 10000, time taken: 0.8388581275939941
user 9000 / 10000, time taken: 0.8350160121917725
Day 12, actual_clicks_reward: 2430.0, max_clicks_reward: 2607.9361844900905, actual_watch_duration_reward: 156102.98941773368, max_watch_duration_reward: 215749.01706830267
agent name:  PointWiseModelAgent
model parameters:  <generator object Module.parameters at 0x34305db30>
actual_clicks_reward (rounded):  27654.0
max_clicks_reward (rounded):  33903.17
actual_watch_duration_reward (rounded):  1654807.48
max_watch_duration_reward (rounded):  2804737.22
Time taken:  8264.177419185638
Using device:  cpu
title 671: 0.13
title 366: 0.13
title 762: 0.13
title 420: 0.13
title 760: 0.13
title 413: 0.13
title 92: 0.12
title 444: 0.12
title 924: 0.12
title 562: 0.12
title 641: 0.12
title 769: 0.12
title 541: 0.12
title 351: 0.12
title 20: 0.12
title 54: 0.12
title 526: 0.12
title 323: 0.12
title 586: 0.12
title 133: 0.12
title 38: 0.12
title 802: 0.12
title 807: 0.12
title 424: 0.12
title 599: 0.12
title 838: 0.12
title 158: 0.12
title 377: 0.12
title 852: 0.12
title 105: 0.12
title 365: 0.12
title 758: 0.12
title 734: 0.12
title 137: 0.12
title 338: 0.12
title 193: 0.12
title 428: 0.12
title 69: 0.12
title 205: 0.12
title 866: 0.12
title 809: 0.12
title 774: 0.12
title 783: 0.12
title 964: 0.12
title 397: 0.12
title 918: 0.12
title 236: 0.12
title 730: 0.12
title 558: 0.12
title 741: 0.12
title 969: 0.12
title 800: 0.12
title 621: 0.12
title 707: 0.12
title 4: 0.12
title 525: 0.12
title 288: 0.12
title 875: 0.12
title 527: 0.12
title 441: 0.12
title 567: 0.12
title 851: 0.12
title 945: 0.12
title 569: 0.12
title 532: 0.11
title 13: 0.11
title 814: 0.11
title 804: 0.11
title 74: 0.11
title 761: 0.11
title 589: 0.11
title 989: 0.11
title 577: 0.11
title 747: 0.11
title 950: 0.11
title 937: 0.11
title 108: 0.11
title 202: 0.11
title 663: 0.11
title 319: 0.11
title 275: 0.11
title 536: 0.11
title 790: 0.11
title 290: 0.11
title 81: 0.11
title 867: 0.11
title 636: 0.11
title 610: 0.11
title 678: 0.11
title 285: 0.11
title 177: 0.11
title 392: 0.11
title 717: 0.11
title 853: 0.11
title 31: 0.11
title 422: 0.11
title 104: 0.11
title 787: 0.11
title 362: 0.11
title 868: 0.11
title 357: 0.11
title 515: 0.11
title 949: 0.11
title 869: 0.11
title 122: 0.11
title 833: 0.11
title 178: 0.11
title 771: 0.11
title 233: 0.11
title 657: 0.11
title 883: 0.11
title 661: 0.11
title 396: 0.11
title 900: 0.11
title 435: 0.11
title 625: 0.11
title 980: 0.11
title 808: 0.11
title 795: 0.11
title 509: 0.11
title 844: 0.11
title 467: 0.11
title 203: 0.11
title 82: 0.11
title 195: 0.11
title 637: 0.11
title 654: 0.11
title 757: 0.11
title 221: 0.11
title 719: 0.11
title 96: 0.11
title 573: 0.11
title 345: 0.11
title 55: 0.11
title 840: 0.11
title 154: 0.11
title 169: 0.11
title 505: 0.11
title 492: 0.11
title 277: 0.11
title 388: 0.11
title 829: 0.11
title 333: 0.11
title 393: 0.11
title 584: 0.11
title 725: 0.11
title 925: 0.11
title 226: 0.11
title 744: 0.11
title 57: 0.11
title 40: 0.11
title 606: 0.11
title 524: 0.11
title 314: 0.11
title 135: 0.11
title 172: 0.11
title 889: 0.11
title 601: 0.11
title 347: 0.11
title 387: 0.11
title 391: 0.11
title 168: 0.11
title 865: 0.11
title 826: 0.11
title 313: 0.11
title 588: 0.11
title 983: 0.11
title 66: 0.11
title 186: 0.11
title 842: 0.11
title 225: 0.11
title 255: 0.11
title 805: 0.11
title 953: 0.11
title 298: 0.11
title 579: 0.11
title 528: 0.11
title 549: 0.11
title 635: 0.11
title 675: 0.11
title 723: 0.11
title 704: 0.11
title 89: 0.11
title 200: 0.11
title 98: 0.11
title 961: 0.11
title 0: 0.11
title 911: 0.11
title 547: 0.11
title 920: 0.11
title 520: 0.11
title 249: 0.11
title 828: 0.11
title 617: 0.11
title 872: 0.11
title 731: 0.11
title 507: 0.11
title 36: 0.11
title 996: 0.11
title 159: 0.11
title 693: 0.11
title 120: 0.11
title 563: 0.11
title 908: 0.11
title 449: 0.11
title 576: 0.11
title 116: 0.11
title 909: 0.11
title 280: 0.11
title 199: 0.11
title 134: 0.11
title 5: 0.11
title 631: 0.11
title 260: 0.11
title 604: 0.11
title 523: 0.11
title 6: 0.11
title 619: 0.11
title 643: 0.11
title 488: 0.11
title 676: 0.11
title 542: 0.11
title 923: 0.11
title 164: 0.11
title 23: 0.11
title 642: 0.11
title 181: 0.11
title 45: 0.11
title 874: 0.11
title 279: 0.11
title 667: 0.11
title 425: 0.11
title 459: 0.11
title 308: 0.11
title 418: 0.11
title 650: 0.11
title 881: 0.11
title 324: 0.11
title 343: 0.11
title 216: 0.11
title 211: 0.11
title 160: 0.11
title 539: 0.11
title 166: 0.11
title 832: 0.11
title 785: 0.11
title 651: 0.11
title 438: 0.11
title 668: 0.11
title 735: 0.11
title 192: 0.11
title 700: 0.11
title 117: 0.11
title 102: 0.11
title 947: 0.11
title 811: 0.11
title 633: 0.11
title 427: 0.11
title 331: 0.11
title 56: 0.11
title 898: 0.11
title 480: 0.11
title 497: 0.11
title 187: 0.11
title 860: 0.11
title 231: 0.11
title 39: 0.11
title 443: 0.11
title 451: 0.11
title 749: 0.11
title 701: 0.11
title 736: 0.11
title 580: 0.11
title 68: 0.11
title 616: 0.11
title 752: 0.11
title 303: 0.11
title 462: 0.11
title 207: 0.11
title 93: 0.11
title 626: 0.11
title 748: 0.11
title 163: 0.11
title 565: 0.11
title 813: 0.11
title 652: 0.11
title 501: 0.11
title 600: 0.11
title 780: 0.11
title 531: 0.11
title 855: 0.11
title 262: 0.11
title 155: 0.11
title 259: 0.11
title 810: 0.11
title 223: 0.11
title 554: 0.11
title 326: 0.11
title 119: 0.11
title 534: 0.11
title 434: 0.11
title 12: 0.1
title 115: 0.1
title 564: 0.1
title 856: 0.1
title 353: 0.1
title 321: 0.1
title 125: 0.1
title 863: 0.1
title 615: 0.1
title 22: 0.1
title 381: 0.1
title 140: 0.1
title 144: 0.1
title 823: 0.1
title 709: 0.1
title 850: 0.1
title 95: 0.1
title 470: 0.1
title 607: 0.1
title 8: 0.1
title 688: 0.1
title 859: 0.1
title 19: 0.1
title 469: 0.1
title 335: 0.1
title 448: 0.1
title 708: 0.1
title 999: 0.1
title 491: 0.1
title 877: 0.1
title 568: 0.1
title 204: 0.1
title 29: 0.1
title 15: 0.1
title 935: 0.1
title 272: 0.1
title 2: 0.1
title 655: 0.1
title 968: 0.1
title 3: 0.1
title 917: 0.1
title 395: 0.1
title 595: 0.1
title 312: 0.1
title 179: 0.1
title 656: 0.1
title 228: 0.1
title 78: 0.1
title 592: 0.1
title 559: 0.1
title 191: 0.1
title 337: 0.1
title 885: 0.1
title 419: 0.1
title 210: 0.1
title 486: 0.1
title 445: 0.1
title 145: 0.1
title 88: 0.1
title 798: 0.1
title 48: 0.1
title 511: 0.1
title 978: 0.1
title 113: 0.1
title 845: 0.1
title 62: 0.1
title 514: 0.1
title 229: 0.1
title 162: 0.1
title 737: 0.1
title 426: 0.1
title 649: 0.1
title 940: 0.1
title 817: 0.1
title 399: 0.1
title 560: 0.1
title 307: 0.1
title 208: 0.1
title 295: 0.1
title 764: 0.1
title 304: 0.1
title 60: 0.1
title 42: 0.1
title 404: 0.1
title 603: 0.1
title 84: 0.1
title 123: 0.1
title 496: 0.1
title 429: 0.1
title 740: 0.1
title 658: 0.1
title 490: 0.1
title 670: 0.1
title 513: 0.1
title 931: 0.1
title 839: 0.1
title 966: 0.1
title 919: 0.1
title 80: 0.1
title 873: 0.1
title 263: 0.1
title 266: 0.1
title 75: 0.1
title 355: 0.1
title 455: 0.1
title 572: 0.1
title 90: 0.1
title 722: 0.1
title 327: 0.1
title 201: 0.1
title 251: 0.1
title 318: 0.1
title 913: 0.1
title 936: 0.1
title 733: 0.1
title 598: 0.1
title 217: 0.1
title 71: 0.1
title 35: 0.1
title 665: 0.1
title 483: 0.1
title 49: 0.1
title 545: 0.1
title 623: 0.1
title 350: 0.1
title 478: 0.1
title 239: 0.1
title 910: 0.1
title 977: 0.1
title 864: 0.1
title 130: 0.1
title 24: 0.1
title 121: 0.1
title 348: 0.1
title 414: 0.1
title 86: 0.1
title 818: 0.1
title 574: 0.1
title 440: 0.1
title 128: 0.1
title 782: 0.1
title 237: 0.1
title 267: 0.1
title 47: 0.1
title 884: 0.1
title 894: 0.1
title 718: 0.1
title 724: 0.1
title 405: 0.1
title 686: 0.1
title 1: 0.1
title 540: 0.1
title 375: 0.1
title 915: 0.1
title 521: 0.1
title 518: 0.1
title 30: 0.1
title 954: 0.1
title 753: 0.1
title 346: 0.1
title 371: 0.1
title 246: 0.1
title 286: 0.1
title 512: 0.1
title 184: 0.1
title 411: 0.1
title 175: 0.1
title 250: 0.1
title 831: 0.1
title 622: 0.1
title 552: 0.1
title 970: 0.1
title 340: 0.1
title 695: 0.1
title 269: 0.1
title 141: 0.1
title 433: 0.1
title 495: 0.1
title 548: 0.1
title 336: 0.1
title 230: 0.1
title 529: 0.1
title 214: 0.1
title 835: 0.1
title 674: 0.1
title 254: 0.1
title 543: 0.1
title 739: 0.1
title 775: 0.1
title 614: 0.1
title 979: 0.1
title 870: 0.1
title 293: 0.1
title 219: 0.1
title 368: 0.1
title 821: 0.1
title 660: 0.1
title 450: 0.1
title 992: 0.1
title 482: 0.1
title 273: 0.1
title 903: 0.1
title 356: 0.1
title 714: 0.1
title 167: 0.1
title 27: 0.1
title 114: 0.1
title 99: 0.1
title 729: 0.1
title 374: 0.1
title 664: 0.1
title 788: 0.1
title 65: 0.1
title 161: 0.1
title 464: 0.1
title 79: 0.1
title 503: 0.1
title 72: 0.1
title 439: 0.1
title 247: 0.1
title 930: 0.1
title 648: 0.1
title 861: 0.1
title 206: 0.1
title 430: 0.1
title 415: 0.1
title 437: 0.1
title 880: 0.1
title 766: 0.1
title 694: 0.1
title 171: 0.1
title 905: 0.1
title 452: 0.1
title 726: 0.1
title 384: 0.1
title 634: 0.1
title 713: 0.1
title 972: 0.1
title 292: 0.1
title 330: 0.1
title 594: 0.1
title 180: 0.1
title 471: 0.1
title 765: 0.1
title 516: 0.1
title 754: 0.1
title 914: 0.1
title 28: 0.1
title 530: 0.1
title 689: 0.1
title 243: 0.1
title 602: 0.1
title 681: 0.1
title 895: 0.1
title 627: 0.1
title 786: 0.1
title 268: 0.1
title 142: 0.1
title 728: 0.1
title 639: 0.1
title 456: 0.1
title 287: 0.1
title 618: 0.1
title 756: 0.1
title 64: 0.1
title 466: 0.1
title 70: 0.1
title 712: 0.1
title 358: 0.1
title 408: 0.1
title 410: 0.1
title 129: 0.1
title 222: 0.1
title 474: 0.1
title 472: 0.1
title 487: 0.1
title 711: 0.1
title 946: 0.1
title 824: 0.1
title 245: 0.1
title 7: 0.1
title 309: 0.1
title 416: 0.1
title 791: 0.1
title 463: 0.1
title 85: 0.1
title 533: 0.1
title 858: 0.1
title 691: 0.1
title 638: 0.1
title 590: 0.1
title 67: 0.1
title 296: 0.1
title 995: 0.1
title 380: 0.1
title 328: 0.1
title 767: 0.1
title 985: 0.1
title 379: 0.1
title 493: 0.1
title 746: 0.1
title 504: 0.1
title 812: 0.1
title 190: 0.1
title 188: 0.1
title 232: 0.1
title 640: 0.1
title 502: 0.1
title 998: 0.1
title 662: 0.1
title 53: 0.1
title 33: 0.1
title 794: 0.1
title 632: 0.1
title 770: 0.1
title 359: 0.1
title 148: 0.1
title 406: 0.1
title 646: 0.1
title 258: 0.1
title 76: 0.1
title 152: 0.1
title 789: 0.1
title 967: 0.1
title 270: 0.1
title 555: 0.1
title 461: 0.1
title 781: 0.1
title 473: 0.1
title 77: 0.1
title 499: 0.1
title 581: 0.1
title 546: 0.1
title 149: 0.1
title 63: 0.1
title 553: 0.1
title 682: 0.1
title 182: 0.1
title 702: 0.1
title 373: 0.1
title 417: 0.1
title 583: 0.1
title 624: 0.1
title 174: 0.1
title 241: 0.1
title 274: 0.1
title 976: 0.1
title 344: 0.1
title 593: 0.1
title 248: 0.1
title 100: 0.1
title 957: 0.1
title 360: 0.1
title 779: 0.1
title 508: 0.1
title 454: 0.1
title 354: 0.1
title 951: 0.1
title 278: 0.1
title 716: 0.1
title 58: 0.1
title 857: 0.1
title 891: 0.1
title 971: 0.1
title 50: 0.1
title 421: 0.1
title 854: 0.1
title 257: 0.1
title 212: 0.1
title 944: 0.09
title 692: 0.09
title 673: 0.09
title 801: 0.09
title 550: 0.09
title 32: 0.09
title 143: 0.09
title 566: 0.09
title 297: 0.09
title 928: 0.09
title 305: 0.09
title 666: 0.09
title 699: 0.09
title 901: 0.09
title 612: 0.09
title 150: 0.09
title 139: 0.09
title 423: 0.09
title 784: 0.09
title 372: 0.09
title 11: 0.09
title 948: 0.09
title 271: 0.09
title 974: 0.09
title 887: 0.09
title 796: 0.09
title 799: 0.09
title 685: 0.09
title 176: 0.09
title 696: 0.09
title 879: 0.09
title 400: 0.09
title 46: 0.09
title 253: 0.09
title 376: 0.09
title 389: 0.09
title 242: 0.09
title 841: 0.09
title 837: 0.09
title 653: 0.09
title 519: 0.09
title 349: 0.09
title 398: 0.09
title 281: 0.09
title 848: 0.09
title 196: 0.09
title 240: 0.09
title 218: 0.09
title 806: 0.09
title 899: 0.09
title 284: 0.09
title 322: 0.09
title 825: 0.09
title 189: 0.09
title 265: 0.09
title 339: 0.09
title 755: 0.09
title 596: 0.09
title 994: 0.09
title 329: 0.09
title 921: 0.09
title 170: 0.09
title 926: 0.09
title 942: 0.09
title 131: 0.09
title 677: 0.09
title 432: 0.09
title 571: 0.09
title 556: 0.09
